website,year,rental_type,rent_without_expenses,square_meters,zip_code,street,area,rooms
minlejebolig.dk,2023,apartment,7100,50,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,7100,50,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,7100,49,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,6800,47,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,9975,76,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,9975,79,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,9975,79,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,9975,76,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,9975,79,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,9975,78,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,9975,75,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,9975,78,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,9975,75,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,7100,52,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,7100,52,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,6975,52,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,6975,52,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,6975,52,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,6975,51,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,8800,75,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,8800,78,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,8800,78,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,8800,76,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,8800,75,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,8800,75,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,8600,75,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,8800,78,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,8600,75,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,8600,75,8240,Arresøvej,Risskov,3
minlejebolig.dk,2023,apartment,7300,51,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,7300,51,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,7300,51,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,7100,51,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,7100,51,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,7300,51,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,7100,51,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,4950,34,8240,Vestre Strandallé,Risskov,1
minlejebolig.dk,2023,apartment,16450,133,8200,Olof Palmes Allé,Aarhus N,4
minlejebolig.dk,2023,apartment,6150,37,8240,Vestre Strandallé,Risskov,1
minlejebolig.dk,2023,apartment,7095,540,8240,Arresøvej,Risskov,2
minlejebolig.dk,2023,apartment,6777,56,8240,Engholms Alle,Risskov,2
minlejebolig.dk,2023,apartment,10500,87,8200,Randersvej,Aarhus N,3
minlejebolig.dk,2023,apartment,13500,86,8000,Sonnesgade,Aarhus C,4
minlejebolig.dk,2023,apartment,9700,102,8270,Skådehøjen,Højbjerg,3
minlejebolig.dk,2023,apartment,8495,70,8240,Dagmar Hansens Gade,Risskov,3
minlejebolig.dk,2023,apartment,11232,102,8200,Rødbedevej,Aarhus N,3
minlejebolig.dk,2023,apartment,11150,90,8000,Sonnesgade,Aarhus C,3
minlejebolig.dk,2023,apartment,8250,56,8230,Lokesvej,Åbyhøj,1
minlejebolig.dk,2023,apartment,7580,41,8000,Paradisgade,Aarhus C,1
minlejebolig.dk,2023,apartment,7300,54,8240,Doris Kæraas Gade,Risskov,2
minlejebolig.dk,2023,apartment,8650,56,8230,Lokesvej,Åbyhøj,1
minlejebolig.dk,2023,apartment,12700,115,8240,Vikærsvej,Risskov,3
minlejebolig.dk,2023,apartment,9500,60,8200,Gøteborg Allé,Aarhus N,2
minlejebolig.dk,2023,apartment,12500,116,8240,Kværnloftet,Risskov,3
minlejebolig.dk,2023,apartment,10995,91,8240,Broloftet,Risskov,3
minlejebolig.dk,2023,apartment,8117,75,8220,J.P. Larsens Vej,Brabrand,2
minlejebolig.dk,2023,apartment,9195,99,8220,Gudrunsvej,Brabrand,4
minlejebolig.dk,2023,apartment,8495,86,8220,Anna Anchers Gade,Brabrand,3
minlejebolig.dk,2023,apartment,8495,76,8220,Anna Anchers Gade,Brabrand,3
minlejebolig.dk,2023,apartment,7600,73,8260,Onsholtvej,Viby J,3
minlejebolig.dk,2023,apartment,7955,76,8260,Onsholtvej,Viby J,3
minlejebolig.dk,2023,apartment,10528,102,8220,J.P. Larsens Vej,Brabrand,3
minlejebolig.dk,2023,apartment,5995,45,8220,Elna Munchs Gade,Brabrand,2
minlejebolig.dk,2023,apartment,6820,64,8260,Onsholtvej,Viby J,2
minlejebolig.dk,2023,apartment,11995,114,8381,Honningvænget,Tilst,5
minlejebolig.dk,2023,apartment,5895,48,8220,Elna Munchs Gade,Brabrand,2
minlejebolig.dk,2023,apartment,8995,105,8220,Gudrunsvej,Brabrand,4
minlejebolig.dk,2023,apartment,8550,94,8220,Elna Munchs Gade,Brabrand,4
minlejebolig.dk,2023,apartment,12300,120,8381,Honningvænget,Tilst,5
minlejebolig.dk,2023,apartment,38000,198,8240,Vibevej,Risskov,5
minlejebolig.dk,2023,apartment,6820,61,8260,Onsholtvej,Viby J,2
minlejebolig.dk,2023,apartment,6325,56,8220,J.P. Larsens Vej,Brabrand,2
minlejebolig.dk,2023,apartment,6820,59,8260,Onsholtvej,Viby J,2
minlejebolig.dk,2023,apartment,6325,56,8220,J.P. Larsens Vej,Brabrand,2
minlejebolig.dk,2023,apartment,10365,94,8250,Bugthusene,Egå,3
minlejebolig.dk,2023,apartment,8117,75,8220,J.P. Larsens Vej,Brabrand,2
minlejebolig.dk,2023,apartment,6325,56,8220,J.P. Larsens Vej,Brabrand,2
minlejebolig.dk,2023,apartment,10670,108,8200,Solsikkevænget,Aarhus N,3
minlejebolig.dk,2023,apartment,7887,64,8200,Tulipanlunden,Aarhus N,3
minlejebolig.dk,2023,apartment,10635,103,8220,J.P. Larsens Vej,Brabrand,3
minlejebolig.dk,2023,apartment,6820,59,8260,Onsholtvej,Viby J,2
minlejebolig.dk,2023,apartment,8070,79,8220,J.P. Larsens Vej,Brabrand,2
minlejebolig.dk,2023,apartment,5495,46,8220,Elna Munchs Gade,Brabrand,2
minlejebolig.dk,2023,apartment,9196,87,8220,J.P. Larsens Vej,Brabrand,3
minlejebolig.dk,2023,apartment,8141,78,8220,J.P. Larsens Vej,Brabrand,2
minlejebolig.dk,2023,apartment,11300,108,8381,Honningvænget,Tilst,4
minlejebolig.dk,2023,apartment,4900,33,8381,Honningvænget,Tilst,1
minlejebolig.dk,2023,apartment,10200,102,8220,Lily Brobergs Gade,Brabrand,3
minlejebolig.dk,2023,apartment,9490,84,8381,Stavnsvej,Tilst,3
minlejebolig.dk,2023,apartment,6400,42,8381,Honningvænget,Tilst,2
minlejebolig.dk,2023,apartment,6500,42,8381,Honningvænget,Tilst,2
minlejebolig.dk,2023,apartment,11300,102,8381,Honningvænget,Tilst,4
minlejebolig.dk,2023,apartment,6086,64,8220,Stenaldervej,Brabrand,3
minlejebolig.dk,2023,apartment,10400,108,8200,Solsikkevænget,Aarhus N,3
minlejebolig.dk,2023,apartment,4673,47,8220,Stenaldervej,Brabrand,2
minlejebolig.dk,2023,apartment,5740,47,8220,Gudrunsvej,Brabrand,2
minlejebolig.dk,2023,apartment,4757,47,8220,Stenaldervej,Brabrand,2
minlejebolig.dk,2023,apartment,5795,42,8220,Gudrunsvej,Brabrand,2
